24 386,383 396,383 389,401 398,401
20 396,383 406,382 399,401 409,401
33 408,382 419,381 411,401 421,401
1 424,380 436,379 426,400 438,400
2 437,379 450,378 439,400 452,400
9 453,378 467,376 454,400 468,399
8 468,376 485,375 469,399 485,399
plate 384,376 489,364 389,406 489,406
32 86,358 99,359 81,387 94,387
25 100,359 112,360 95,387 108,387
19 114,360 125,360 110,387 122,387
8 130,360 141,361 127,387 139,388
0 142,361 152,362 140,388 151,388
5 154,362 164,362 153,388 164,388
8 165,362 175,363 164,388 175,388
plate 87,348 178,354 78,395 177,396
