30 324,218 353,221 335,274 362,275
30 355,221 382,223 365,275 389,276
18 384,224 409,226 392,276 415,276
4 419,227 441,229 424,277 445,277
1 443,229 464,231 447,277 467,278
9 466,231 485,233 468,278 487,278
4 487,234 505,235 488,278 506,279
plate 316,193 509,218 336,289 510,290
16 87,411 100,409 80,440 93,440
16 102,409 116,407 95,440 110,439
33 118,407 133,406 111,439 127,439
2 140,405 158,403 135,438 153,438
7 159,403 178,401 155,438 175,437
2 181,401 202,398 177,437 199,437
6 204,398 227,396 202,437 226,436
plate 88,401 234,381 76,448 233,447
