33 39,267 48,266 43,284 51,284
31 48,266 58,266 52,284 62,284
17 59,266 69,265 63,284 72,284
0 74,265 85,264 77,283 87,283
0 86,264 98,263 88,283 100,283
3 99,263 111,262 101,283 112,283
2 112,262 126,261 113,283 127,283
plate 37,260 129,252 43,288 129,287
11 297,65 309,64 307,88 319,88
27 310,64 324,62 320,88 334,87
30 326,62 342,59 336,87 351,87
8 349,59 368,56 358,87 376,86
0 371,56 393,53 378,86 399,85
6 395,53 421,49 401,85 426,85
8 424,49 456,45 428,85 457,84
plate 291,57 464,27 308,93 465,92
