25 43,460 62,463 49,502 67,502
10 65,463 82,465 70,502 86,503
28 84,466 101,468 88,503 103,503
4 107,469 122,471 110,504 123,504
0 123,471 136,473 124,504 137,505
1 137,473 149,474 138,505 149,505
1 150,475 161,476 151,505 161,505
plate 37,442 164,465 48,512 164,513
23 242,334 273,338 255,395 283,396
18 275,338 303,341 286,396 311,397
26 306,342 331,345 314,397 337,397
8 341,346 363,349 346,398 367,398
4 365,349 386,352 369,398 388,399
7 388,352 406,354 390,399 408,399
5 408,355 425,357 409,400 426,400
plate 233,306 429,339 255,410 429,411
