19 60,21 83,20 69,66 91,66
27 86,20 110,18 94,66 117,65
13 112,18 137,17 119,65 144,65
0 150,16 177,15 155,65 181,65
2 180,14 209,13 185,65 212,64
6 211,13 241,11 214,64 243,64
6 245,11 276,9 247,64 277,63
plate 54,2 285,-14 68,78 285,77
33 111,437 143,443 97,517 132,519
10 147,444 176,449 136,519 167,521
17 178,449 204,454 169,521 197,522
1 215,456 237,460 209,522 233,524
8 240,460 260,464 236,524 258,525
9 262,464 280,467 259,525 279,526
4 282,468 300,471 281,526 299,527
plate 113,408 304,451 88,541 304,543
