17 63,310 79,309 57,345 73,345
26 80,309 97,308 75,345 91,345
19 98,308 115,307 93,345 111,344
6 123,307 141,306 119,344 137,344
9 143,306 161,305 139,344 159,344
4 163,305 183,303 161,344 181,343
8 185,303 205,302 183,343 205,343
plate 64,298 211,288 53,354 211,354
33 135,68 145,69 130,90 140,90
27 146,69 155,70 141,90 151,91
21 155,70 163,70 151,91 160,91
7 167,71 175,71 164,91 173,91
4 176,72 182,72 174,91 181,91
3 183,72 190,73 182,91 190,91
6 191,73 197,73 190,91 197,92
plate 137,60 199,66 127,97 199,97
