12 53,190 71,193 43,236 63,237
19 73,193 90,196 65,237 84,238
30 91,196 107,198 85,238 102,239
1 113,199 126,202 109,239 123,240
1 128,202 140,204 125,240 138,240
7 141,204 153,206 140,240 152,241
9 154,206 164,208 153,241 164,241
plate 53,173 167,196 37,250 167,251
13 440,72 453,73 445,95 456,96
15 454,73 465,74 458,96 468,96
30 465,74 476,75 468,96 478,96
7 480,76 490,76 482,96 491,96
6 491,76 499,77 492,96 500,96
6 500,77 508,78 501,96 509,97
plate 437,61 519,70 445,101 519,101
