13 80,406 96,404 88,435 104,435
16 98,404 115,403 105,435 122,434
12 117,402 136,401 124,434 142,434
4 145,400 167,398 151,434 172,433
3 169,398 193,395 174,433 196,433
0 195,395 221,393 199,433 224,432
2 224,392 254,390 226,432 254,431
plate 75,394 261,371 89,443 261,442
13 224,277 253,281 228,338 256,339
19 255,282 281,285 259,339 284,340
11 284,285 307,289 287,340 310,341
7 317,290 338,293 319,341 339,342
9 340,293 359,295 341,342 360,343
1 361,296 379,298 362,343 379,343
3 380,298 396,300 381,343 397,344
plate 219,252 400,283 227,355 400,356
