30 21,145 54,147 27,214 59,214
15 57,148 88,150 62,215 92,215
30 90,150 119,153 94,215 122,216
7 132,154 158,156 134,216 160,217
1 161,156 186,158 163,217 187,217
7 188,159 211,161 189,217 212,218
9 214,161 236,163 215,218 237,218
plate 14,115 242,140 25,232 242,233
15 279,167 295,165 292,194 307,193
31 296,165 314,162 309,193 326,193
26 316,162 335,159 328,193 347,192
3 345,158 370,155 356,192 380,191
8 372,154 400,151 382,191 409,190
1 404,150 438,146 412,190 443,189
1 441,145 481,140 446,189 483,188
plate 272,155 494,116 294,201 495,200
