10 326,220 337,218 311,246 323,245
18 338,218 351,216 324,245 337,244
13 352,216 367,213 338,244 354,244
5 374,212 391,209 361,243 380,242
4 393,209 413,205 381,242 403,241
3 415,205 439,201 406,241 432,240
2 441,201 469,196 435,239 467,238
plate 330,211 476,181 305,254 475,252
30 282,338 296,339 285,368 298,368
32 297,340 311,341 299,368 312,369
17 312,341 323,343 314,369 324,369
4 329,343 339,345 330,369 339,370
4 340,345 350,346 340,370 350,370
4 351,346 359,347 351,370 360,370
7 360,347 369,348 360,370 369,370
plate 280,326 370,340 284,375 370,375
