24 50,149 83,155 39,230 75,232
15 87,156 117,161 79,232 110,234
14 119,161 145,166 113,234 141,235
3 157,168 180,172 153,236 177,237
2 182,173 203,177 180,237 201,238
3 205,177 224,180 203,238 223,239
5 226,181 243,184 225,239 243,240
plate 50,118 248,163 31,254 248,256
24 290,338 307,336 308,368 324,367
24 309,336 328,334 325,367 344,367
33 330,334 351,331 346,367 366,366
9 362,330 388,327 376,366 401,366
4 390,327 419,324 403,365 429,365
7 423,323 457,320 433,365 463,364
6 460,319 498,315 466,364 501,363
plate 281,326 511,290 310,375 512,374
