12 34,317 67,320 48,384 78,384
16 70,320 101,323 80,384 110,385
30 104,324 132,326 112,385 138,386
9 144,327 170,330 150,386 175,387
8 173,330 196,332 177,387 199,387
5 199,333 221,335 202,387 223,388
5 223,335 244,337 225,388 244,388
plate 24,288 250,316 47,401 250,401
16 266,20 287,18 282,58 302,58
19 288,18 312,17 303,58 325,58
27 314,16 338,15 327,58 350,57
0 349,14 376,12 360,57 386,57
5 379,12 407,10 388,57 414,56
5 410,10 440,8 417,56 445,56
2 443,8 475,6 447,56 477,55
plate 256,3 485,-16 283,68 486,67
