27 83,428 97,429 77,463 92,463
10 99,429 113,430 94,463 109,464
29 115,430 129,431 111,464 125,464
3 134,432 147,433 132,464 145,465
9 148,433 160,434 146,465 159,465
1 161,434 173,435 160,465 172,465
1 174,435 184,436 173,465 184,465
plate 82,415 187,426 73,474 187,474
26 284,203 297,204 275,235 290,236
23 298,204 310,206 291,236 305,237
10 312,206 324,208 307,237 320,237
3 328,208 339,210 325,237 336,238
2 339,210 349,211 337,238 347,238
6 351,211 360,212 349,238 359,239
0 360,212 369,214 359,239 368,239
plate 285,191 371,205 271,246 371,247
