18 86,327 110,326 99,372 121,372
22 112,326 137,325 123,371 147,371
14 139,325 164,324 149,371 173,371
0 176,324 203,323 184,371 209,371
3 205,323 232,322 211,371 236,371
6 235,322 263,321 239,371 265,370
5 265,321 293,320 267,370 294,370
plate 78,307 302,298 99,383 302,383
15 175,147 193,146 181,184 199,183
13 195,146 216,144 201,183 221,183
27 218,144 240,142 223,183 244,182
3 250,141 276,138 254,182 279,182
3 278,138 304,136 281,182 307,181
3 308,136 337,133 310,181 339,180
0 339,133 372,130 341,180 372,180
plate 170,133 381,108 180,193 382,193
