13 79,258 89,257 86,275 95,275
12 90,257 100,256 96,275 106,275
12 102,256 114,255 108,275 119,275
3 119,254 131,253 123,274 135,274
1 132,253 146,252 137,274 150,274
8 149,252 164,251 152,274 166,274
1 165,250 182,249 167,274 183,273
plate 76,250 187,238 87,280 187,279
19 220,353 248,354 228,411 255,411
19 251,354 279,356 257,411 284,411
18 281,356 307,357 287,411 312,412
0 319,357 345,358 323,412 348,412
0 347,359 372,360 350,412 374,412
1 374,360 398,361 376,412 399,413
5 400,361 423,362 401,413 423,413
plate 213,329 429,341 227,426 429,426
