29 100,43 129,47 84,115 116,116
33 133,47 160,51 120,117 150,117
17 162,51 187,54 152,118 179,118
3 198,55 221,58 191,119 216,120
4 223,58 244,61 218,120 241,120
8 246,61 266,63 243,120 264,121
6 268,64 287,66 266,121 286,122
plate 102,17 292,46 75,137 291,138
17 340,91 350,90 328,112 337,112
13 350,90 361,88 338,112 349,111
27 361,88 374,85 349,111 362,110
8 380,84 394,82 369,110 384,109
6 395,82 412,79 385,109 403,108
2 414,78 433,75 406,108 427,107
7 435,75 459,70 430,107 457,105
plate 344,84 466,57 323,119 465,117
