29 79,325 93,323 64,356 78,355
29 94,322 110,320 79,355 95,354
30 111,319 129,316 97,354 115,353
1 138,315 160,311 124,353 147,352
0 162,310 188,306 150,351 178,350
3 190,305 221,300 180,350 213,348
0 224,299 262,293 218,348 259,346
plate 83,314 273,272 58,365 272,363
29 388,427 398,427 380,452 390,451
24 400,427 410,426 392,451 403,451
31 412,426 424,425 405,451 418,451
1 429,425 441,424 423,451 437,450
5 442,424 455,423 438,450 452,450
3 456,423 470,422 453,450 468,450
6 472,422 486,421 470,450 485,450
plate 390,419 490,411 376,459 490,458
