11 79,455 87,454 87,469 95,469
30 88,453 97,452 96,469 105,469
13 99,452 110,451 106,469 116,468
7 115,450 127,449 121,468 133,468
4 128,449 142,447 134,468 147,468
9 145,447 161,445 149,468 164,467
6 163,445 182,443 166,467 183,467
plate 75,448 187,431 88,473 188,472
12 85,355 102,354 98,386 115,386
21 104,354 123,352 117,386 135,386
13 125,352 145,351 136,385 156,385
4 154,350 177,348 164,385 185,385
5 179,348 204,346 187,385 210,384
4 207,346 233,344 213,384 237,384
7 236,344 266,342 240,384 267,383
plate 77,342 273,322 100,394 273,393
