31 220,380 254,385 232,449 264,450
33 257,386 288,390 267,450 295,451
22 290,390 316,394 297,451 322,452
1 329,396 351,399 333,453 355,453
7 353,399 375,402 357,453 377,454
1 377,402 396,405 379,454 397,455
5 398,406 416,408 400,455 416,455
plate 211,349 420,388 233,467 420,468
24 110,233 123,232 96,263 109,263
22 124,232 138,230 111,263 125,263
23 139,230 154,228 127,262 143,262
3 160,228 177,226 150,262 168,261
5 178,226 196,224 170,261 189,261
0 198,223 218,221 192,261 213,260
9 220,221 241,219 216,260 240,259
plate 113,224 248,205 91,272 247,271
