19 190,118 206,119 184,158 201,159
28 208,120 225,121 204,159 221,159
18 226,121 242,122 222,159 239,160
3 249,123 263,124 246,160 261,160
7 265,124 278,125 263,160 276,160
4 279,126 293,127 278,161 292,161
7 294,127 306,128 293,161 306,161
plate 189,103 309,116 180,170 309,171
19 328,396 345,397 335,431 350,432
25 347,397 363,398 353,432 368,432
33 365,398 381,400 370,432 385,432
4 388,400 403,401 391,432 405,433
2 404,401 418,402 406,433 420,433
5 419,402 432,403 421,433 433,433
3 434,403 446,404 435,433 446,433
plate 322,381 450,393 334,441 450,441
