20 77,125 94,124 71,162 88,162
24 95,124 112,124 90,162 107,162
30 114,124 131,123 109,162 127,161
1 139,123 157,122 135,161 154,161
1 159,122 177,121 156,161 175,161
9 179,121 198,120 177,161 197,161
5 200,120 220,120 199,161 219,161
plate 78,112 225,105 67,172 225,171
23 221,403 251,408 213,472 245,474
30 254,409 280,413 248,474 276,475
10 283,414 305,418 278,475 302,477
3 316,420 335,423 313,477 333,478
7 337,423 356,427 335,478 354,479
1 357,427 374,430 356,479 373,480
3 376,430 390,433 375,480 390,481
plate 222,376 394,415 208,493 394,494
