11 85,219 91,218 90,229 95,228
23 92,218 98,217 96,228 102,228
27 98,217 105,216 102,228 109,228
4 109,216 118,215 113,228 121,228
3 119,215 128,213 122,228 131,227
6 130,213 142,212 132,227 144,227
7 144,211 157,210 145,227 158,227
plate 83,215 163,200 90,231 163,231
22 257,194 266,193 249,214 258,214
31 267,193 277,191 259,214 270,214
21 278,191 290,189 270,214 283,213
8 295,188 308,186 288,213 302,212
5 310,186 325,184 304,212 320,211
4 327,183 345,181 322,211 342,210
4 347,180 368,177 343,210 367,209
plate 259,187 374,165 245,221 373,219
