33 375,319 390,321 370,353 386,354
32 391,321 404,323 387,354 401,355
23 406,323 418,325 403,355 416,355
2 423,326 434,327 421,355 432,356
8 435,327 445,329 433,356 444,356
3 446,329 456,330 445,356 455,357
7 456,330 465,332 456,357 465,357
plate 376,306 467,322 367,364 467,364
20 71,416 84,414 65,443 78,442
32 86,414 100,412 80,442 94,442
26 101,412 118,410 96,442 112,441
3 125,409 144,406 120,441 140,440
8 146,406 168,403 142,440 164,439
5 170,403 195,399 166,439 193,438
1 197,399 227,395 195,438 226,437
plate 72,406 234,378 62,451 234,449
