23 86,303 106,302 78,345 98,345
30 107,302 128,301 100,345 121,345
10 129,301 149,300 123,345 143,344
2 159,300 180,299 154,344 176,344
0 182,299 204,298 178,344 201,344
1 206,298 228,297 203,344 226,343
2 231,297 254,296 229,343 253,343
plate 88,287 260,278 73,357 260,357
10 257,439 272,438 263,470 278,470
25 274,438 291,437 279,470 295,469
31 292,437 310,435 297,469 314,469
3 318,435 338,433 322,469 341,468
4 340,433 361,431 343,468 363,468
6 363,431 386,429 365,468 387,468
6 388,429 413,427 390,467 414,467
plate 253,428 420,411 262,477 420,476
