29 290,287 316,290 300,343 325,344
12 319,290 344,293 328,344 350,344
31 346,293 368,296 353,344 374,345
9 377,297 397,299 382,345 401,345
0 399,299 418,301 403,346 420,346
0 420,302 437,304 422,346 438,346
3 439,304 455,306 440,346 455,347
plate 282,264 459,290 300,355 459,356
25 61,447 95,453 52,527 88,529
18 98,453 128,458 92,529 123,530
31 130,459 157,463 125,530 154,532
5 169,465 193,469 166,532 190,533
2 195,470 216,473 193,533 215,534
7 218,473 237,477 217,534 237,535
6 240,477 257,480 239,535 257,536
plate 60,416 262,460 45,550 262,552
