31 136,280 144,279 126,299 135,299
17 145,279 153,278 136,299 145,298
22 155,277 165,276 146,298 157,298
4 170,275 182,274 162,298 175,297
8 183,274 196,272 176,297 191,297
1 197,271 212,269 192,297 209,296
2 215,269 231,267 211,296 230,295
plate 138,274 236,257 122,305 236,304
19 66,154 91,156 50,216 78,217
28 93,156 118,158 80,217 107,217
23 120,159 142,161 109,217 134,218
1 152,161 174,163 145,218 169,219
9 176,163 196,165 171,219 192,219
7 199,165 218,167 195,219 216,220
7 219,167 237,169 217,220 237,220
plate 68,132 242,151 41,235 242,236
