26 60,37 91,40 66,104 96,105
12 94,41 124,44 98,105 127,105
19 126,44 153,46 129,105 155,106
0 164,48 190,50 167,106 191,107
5 192,50 214,53 193,107 215,108
6 217,53 238,55 218,108 239,108
8 240,55 260,57 241,108 260,109
plate 54,10 265,37 63,122 266,122
15 73,293 98,292 84,342 108,342
31 101,292 127,291 111,342 135,341
31 129,291 155,290 137,341 163,341
3 168,290 195,289 175,341 201,341
3 199,289 227,288 204,341 231,341
4 229,288 259,287 233,341 261,341
8 262,287 293,286 264,341 293,340
plate 65,272 301,262 84,354 301,354
