31 88,345 101,345 94,370 105,370
23 102,345 115,346 106,370 118,370
27 116,346 127,346 120,370 130,370
8 133,347 143,347 135,370 145,370
6 144,347 156,348 146,370 157,370
3 157,348 167,348 158,370 168,371
6 168,348 178,349 169,371 179,371
plate 85,335 180,340 94,375 181,375
12 278,386 309,390 267,460 301,461
30 313,390 341,394 304,461 335,463
21 343,394 370,398 337,463 364,464
2 381,399 405,402 377,464 401,465
9 407,403 429,406 404,465 427,466
1 431,406 451,409 428,466 450,466
7 453,409 472,411 452,466 471,467
plate 279,357 477,391 260,482 476,483
