11 138,426 161,430 128,479 153,480
17 162,430 182,434 154,480 176,481
29 183,434 201,437 177,482 196,482
1 208,439 223,441 204,483 220,484
0 224,442 237,444 222,484 236,484
7 239,444 251,447 237,484 250,485
4 252,447 263,449 251,485 263,486
plate 140,405 266,435 121,495 266,497
20 43,153 66,154 35,205 60,206
32 68,155 90,156 62,206 85,206
22 92,157 113,158 87,206 109,207
2 122,159 141,160 118,207 138,207
9 143,161 161,162 140,207 160,208
6 163,162 181,164 161,208 180,208
9 182,164 199,165 181,208 199,208
plate 43,133 203,149 30,220 203,221
