31 61,319 71,318 67,340 78,339
15 73,318 85,317 79,339 91,339
28 86,316 100,315 92,339 105,339
3 106,314 122,312 112,338 126,338
9 124,312 141,310 128,338 145,338
3 143,310 165,307 147,337 167,337
2 166,307 190,305 168,337 191,336
plate 56,311 197,290 68,345 197,344
32 175,232 182,231 182,244 189,243
30 182,231 190,230 189,243 197,243
27 191,230 200,229 198,243 206,243
7 204,228 215,227 210,243 220,243
6 216,227 229,225 221,243 233,242
2 230,225 244,223 234,242 247,242
3 246,223 264,221 249,242 265,241
plate 171,227 268,211 183,246 269,245
