15 79,295 88,294 84,314 93,313
16 90,294 100,293 95,313 105,313
13 102,293 114,291 106,313 118,313
4 120,291 134,289 124,313 137,312
0 135,289 151,287 138,312 154,312
2 152,287 170,285 155,312 172,311
0 173,285 192,283 175,311 193,311
plate 75,288 199,270 84,318 199,318
29 294,309 307,310 286,343 301,343
31 309,310 322,311 303,343 317,344
14 324,311 338,312 319,344 334,344
1 343,312 356,313 339,344 353,344
5 357,313 369,314 354,344 367,345
3 369,314 381,315 368,345 380,345
4 383,315 393,316 382,345 392,345
plate 294,297 396,306 281,354 396,354
