17 35,339 66,341 42,404 72,404
15 69,342 98,344 74,405 103,405
25 101,345 128,347 105,405 131,406
5 139,348 165,350 142,406 167,407
0 167,350 190,352 169,407 192,407
6 193,353 214,355 194,407 215,408
5 216,355 237,357 217,408 237,408
plate 29,312 242,336 40,421 243,422
14 112,258 121,257 117,276 126,276
12 123,257 133,256 128,276 138,276
31 134,256 147,254 139,276 151,275
7 152,254 166,252 156,275 170,275
6 167,252 183,250 171,275 186,274
4 185,250 203,248 188,274 205,274
1 206,248 225,245 207,274 226,273
plate 108,251 232,233 117,281 232,280
