22 428,34 441,36 431,61 443,62
32 442,37 454,38 445,62 456,62
23 454,38 464,40 456,62 466,62
0 469,41 478,42 470,63 479,63
2 479,42 486,43 480,63 487,63
6 487,43 495,44 488,63 495,63
2 495,44 502,45 496,63 502,64
plate 424,22 504,37 430,68 504,69
13 199,441 229,443 207,501 235,502
12 232,444 260,446 238,502 264,502
16 262,446 287,449 267,502 290,503
4 299,450 321,452 302,503 324,504
3 323,452 345,454 325,504 347,504
1 347,454 367,456 349,504 368,505
1 370,456 389,458 371,505 389,505
plate 194,415 393,439 206,517 394,518
