10 24,55 57,59 33,121 64,122
31 59,60 89,64 67,123 94,123
31 91,64 117,67 97,123 121,124
2 129,69 151,71 132,125 154,125
3 153,72 175,75 156,125 177,126
9 177,75 196,77 178,126 197,127
1 198,77 216,80 199,127 216,127
plate 17,26 220,60 33,139 221,140
20 315,320 322,319 318,332 325,332
15 322,319 330,319 325,332 333,332
23 330,319 338,318 333,332 340,332
9 342,318 351,317 344,332 353,331
4 352,317 361,316 354,331 363,331
1 362,316 374,314 364,331 375,331
0 375,314 386,313 376,331 387,331
plate 312,314 391,304 318,335 391,335
