16 353,51 362,50 346,72 355,71
16 363,50 374,48 356,71 367,71
27 375,48 386,46 368,71 380,70
4 392,45 405,43 386,70 400,69
1 407,43 422,41 401,69 417,69
9 424,41 443,38 420,68 439,68
9 444,38 465,34 441,68 464,67
plate 355,44 471,22 342,78 471,77
15 56,415 80,414 63,464 87,464
30 83,414 108,413 89,463 114,463
10 110,413 136,412 116,463 141,463
8 148,412 175,411 153,463 179,463
1 179,411 207,410 182,463 209,462
7 209,410 238,409 211,462 239,462
8 241,409 271,408 243,462 271,462
plate 50,395 279,384 62,476 279,476
