33 224,275 252,278 215,342 245,343
33 255,278 282,282 247,343 276,344
29 284,282 308,285 279,344 304,345
1 319,286 342,289 315,345 339,346
7 344,289 364,291 341,346 362,347
9 367,292 386,294 365,347 385,347
2 387,294 405,296 386,348 405,348
plate 224,249 410,278 208,362 410,363
25 44,387 74,390 30,458 62,459
32 77,391 104,394 65,459 94,460
14 106,394 131,397 97,460 124,461
5 142,398 165,401 136,461 161,462
2 168,401 190,403 163,462 186,463
1 191,404 211,406 188,463 210,463
0 214,406 233,408 212,463 232,464
plate 46,361 238,388 21,479 238,480
