30 313,206 328,207 318,236 332,237
11 329,207 344,208 333,237 347,237
29 346,208 359,209 349,237 362,237
3 365,210 377,210 367,237 379,238
0 378,211 390,211 380,238 391,238
4 392,211 404,212 393,238 404,238
5 405,212 415,213 405,238 416,238
plate 310,193 418,203 318,245 418,245
30 67,78 88,77 50,125 72,125
13 90,76 111,75 74,125 97,125
18 113,75 135,74 99,125 123,124
7 145,73 168,72 134,124 159,124
4 171,72 195,71 162,124 188,123
3 197,70 222,69 190,123 218,123
4 225,69 251,67 221,123 250,122
plate 71,61 258,48 42,140 258,139
