33 74,22 95,21 80,61 100,61
28 97,21 118,19 102,61 123,61
12 120,19 142,18 125,61 145,60
5 153,18 176,17 156,60 178,60
4 178,17 202,15 180,60 205,60
8 205,15 230,14 207,60 231,59
2 233,14 259,13 234,59 259,59
plate 71,5 266,-7 79,72 267,71
23 162,160 198,165 171,238 206,239
14 203,165 236,170 210,239 241,240
27 238,170 268,174 244,240 273,241
6 281,176 308,179 285,242 310,242
1 311,180 335,183 313,243 337,243
8 337,183 359,186 338,243 360,244
3 361,186 382,189 362,244 382,245
plate 153,126 387,167 170,258 387,259
