17 29,123 37,123 32,137 40,137
21 38,123 46,122 41,137 49,137
29 46,122 55,122 49,137 57,137
1 59,121 68,121 61,137 70,137
0 69,121 78,120 71,137 79,137
1 79,120 90,119 81,137 91,136
4 91,119 101,119 92,136 101,136
plate 26,117 105,110 32,141 105,141
27 205,440 220,438 197,471 213,471
25 222,438 238,436 214,471 232,470
30 240,435 257,433 233,470 251,470
7 267,432 287,430 261,469 282,469
1 289,429 312,427 284,469 308,468
1 315,426 340,423 311,468 337,467
1 343,423 372,420 341,467 371,466
plate 206,428 380,401 194,481 379,479
