11 79,189 85,188 85,198 91,198
20 86,188 92,187 92,198 98,198
32 92,187 100,186 98,198 105,198
9 103,186 112,185 109,198 117,197
9 114,185 123,183 118,197 127,197
9 124,183 137,182 128,197 140,197
3 139,181 153,180 141,197 154,196
plate 76,185 158,170 86,201 159,200
27 114,430 138,431 104,483 129,483
10 140,432 162,433 131,483 155,484
18 164,433 185,434 157,484 179,484
4 195,434 216,435 190,484 212,484
2 217,435 238,436 214,484 235,485
1 240,436 259,437 237,485 257,485
0 261,437 280,438 260,485 279,485
plate 116,411 285,420 98,499 285,499
