21 33,26 51,27 23,67 43,68
12 52,27 69,28 44,68 63,68
25 70,28 87,29 64,68 82,68
5 95,30 110,30 90,68 106,69
6 112,30 127,31 108,69 124,69
4 128,31 143,32 126,69 141,69
3 144,32 158,33 143,69 158,69
plate 34,11 162,19 18,80 162,80
18 276,161 289,162 269,193 283,194
14 290,162 303,164 285,194 298,194
18 305,164 317,165 300,194 313,194
0 321,166 332,167 318,195 329,195
9 333,167 342,168 330,195 341,195
7 344,169 353,170 343,195 352,196
2 354,170 363,171 353,196 362,196
plate 277,149 365,162 265,203 365,204
