17 68,72 92,74 75,118 98,118
29 93,74 115,76 99,118 120,119
16 116,76 137,78 121,119 140,119
6 145,78 163,80 149,119 165,120
4 165,80 182,81 167,120 183,120
7 184,82 199,83 185,120 200,120
3 201,83 216,84 202,120 216,121
plate 62,51 220,69 75,130 220,130
12 315,227 334,228 308,268 328,268
31 335,228 353,229 329,268 349,268
27 354,229 372,230 350,268 368,269
1 379,230 395,231 376,269 393,269
3 397,231 412,232 395,269 411,269
2 414,232 429,233 412,269 428,269
6 431,233 445,233 430,269 445,270
plate 315,211 449,219 304,280 449,280
