12 16,332 46,336 7,402 38,403
28 48,336 76,340 41,403 70,404
25 78,340 102,344 72,404 98,405
3 113,345 136,348 109,405 133,406
1 137,349 157,351 135,406 156,407
8 160,352 178,354 158,407 177,408
5 180,354 197,357 179,408 197,409
plate 16,305 202,338 0,422 202,424
32 341,401 349,401 346,415 353,415
24 350,401 358,400 354,415 362,415
16 358,400 367,399 362,415 370,415
5 371,399 381,399 374,414 383,414
6 382,399 391,398 384,414 393,414
0 392,398 403,397 394,414 404,414
2 404,397 415,396 406,414 415,414
plate 337,394 419,387 346,418 419,418
