13 90,415 104,417 97,444 109,445
29 105,417 119,418 111,445 124,445
10 120,418 132,419 125,445 136,445
6 138,420 149,421 141,445 151,446
7 150,421 161,422 152,446 162,446
4 162,422 171,423 163,446 172,446
0 172,423 182,424 173,446 182,446
plate 85,403 183,416 97,450 183,451
16 219,229 239,228 207,275 228,275
29 242,228 263,226 230,274 253,274
28 265,226 287,225 254,274 278,274
9 298,224 321,222 289,273 314,273
1 324,222 349,221 317,273 344,272
7 351,220 378,219 346,272 375,272
7 381,218 409,217 378,272 408,271
plate 222,213 417,196 201,288 417,288
