24 83,190 97,188 94,215 109,215
18 98,188 115,186 110,215 126,214
33 117,186 135,183 128,214 145,214
5 145,182 167,179 155,213 176,213
4 169,179 196,175 178,213 203,212
8 198,175 229,171 205,212 234,211
3 233,170 270,165 238,211 272,210
plate 76,179 281,143 96,222 282,221
10 248,90 256,88 252,106 260,106
22 258,88 268,86 261,106 272,105
21 269,86 281,84 272,105 284,105
3 287,84 301,81 290,105 304,104
9 303,81 320,78 306,104 322,104
4 322,78 344,75 325,103 346,103
2 345,75 372,70 347,103 373,102
plate 245,83 380,55 251,111 380,110
