27 67,54 75,54 73,69 81,69
30 76,54 85,53 82,69 90,69
16 85,53 95,53 90,69 99,69
4 99,53 109,52 103,69 112,69
0 110,52 119,52 113,69 122,69
2 121,52 131,52 123,69 133,69
1 133,52 143,51 134,69 143,69
plate 63,47 146,42 73,73 146,73
10 290,154 317,156 298,207 323,208
23 320,156 345,158 326,208 350,208
12 347,158 371,160 352,208 374,209
9 380,161 402,162 384,209 405,209
4 404,162 425,164 407,209 427,210
7 427,164 446,166 429,210 447,210
3 448,166 467,167 449,210 467,210
plate 285,131 471,150 298,221 471,222
