32 68,388 80,388 71,412 82,412
24 81,388 93,389 83,412 95,412
23 94,389 105,389 96,412 106,413
2 110,389 120,390 112,413 122,413
0 121,390 133,390 123,413 133,413
1 134,390 143,391 134,413 144,413
9 144,391 155,391 145,413 155,413
plate 66,379 157,383 71,418 157,418
10 220,65 232,64 232,85 243,84
21 233,63 246,62 244,84 257,84
21 247,62 263,60 258,84 273,84
7 270,59 288,57 280,83 296,83
4 290,57 310,54 298,83 317,82
3 313,54 337,51 320,82 341,82
8 340,51 368,47 344,82 370,81
plate 213,56 377,29 233,90 378,89
