10 53,422 75,423 46,471 69,471
23 77,423 98,424 71,471 94,471
29 100,424 121,425 96,471 117,471
5 130,426 149,426 126,472 147,472
7 151,427 170,427 149,472 168,472
3 172,428 191,428 170,472 190,472
9 192,428 210,429 191,472 210,473
plate 53,404 215,413 42,485 214,485
28 353,123 374,126 341,172 364,172
32 375,126 393,129 365,172 386,173
19 394,129 412,131 387,173 406,174
9 419,132 433,134 414,174 430,175
6 435,134 449,136 432,175 446,175
2 450,136 463,138 448,176 461,176
8 464,138 476,140 463,176 475,177
plate 355,105 479,127 335,187 479,188
