24 71,39 93,42 59,94 83,94
12 95,42 115,45 85,94 107,95
25 117,45 135,48 109,95 129,96
4 142,48 159,51 137,96 155,97
4 160,51 176,53 157,97 173,97
6 177,53 192,55 175,97 190,98
2 193,55 206,57 192,98 206,99
plate 73,21 210,43 53,108 210,110
23 395,36 410,39 391,72 407,72
23 411,39 425,41 408,72 422,73
32 427,41 439,43 425,73 437,73
0 444,44 455,45 442,74 454,74
4 456,46 466,47 455,74 465,75
6 468,47 477,49 467,75 476,75
9 477,49 486,50 477,75 486,75
plate 396,23 488,41 388,82 488,83
