11 142,8 149,8 147,21 154,20
12 150,8 158,7 155,20 162,20
23 158,7 166,6 162,20 170,20
1 170,6 180,5 174,20 183,20
4 181,5 190,4 184,20 193,20
5 191,4 203,3 194,20 205,19
3 204,3 216,2 206,19 216,19
plate 139,3 220,-7 148,24 221,23
18 76,296 97,298 69,346 91,347
25 99,298 119,300 93,347 114,347
29 121,300 140,301 116,347 136,348
5 148,302 165,304 144,348 163,348
2 167,304 184,305 165,348 182,349
0 186,305 201,306 184,349 201,349
7 203,307 218,308 202,349 218,349
plate 76,279 222,294 65,359 222,360
