26 61,68 97,73 74,142 107,143
14 99,73 132,78 110,143 141,144
29 135,78 164,82 143,144 170,145
4 176,84 202,87 181,146 206,146
7 204,88 227,91 208,146 229,147
2 229,91 250,94 232,147 251,148
6 252,94 271,97 253,148 271,149
plate 50,35 276,76 73,161 276,162
27 265,464 285,466 271,507 290,507
20 288,466 307,468 292,508 311,508
22 308,468 327,470 312,508 329,508
0 334,471 350,472 337,509 352,509
3 352,472 366,474 354,509 368,509
1 368,474 383,475 369,509 383,510
3 384,475 397,477 384,510 397,510
plate 260,446 400,463 270,518 401,519
