27 28,341 52,340 42,387 64,386
20 54,340 80,339 66,386 90,386
29 82,339 107,339 92,386 116,386
4 119,338 146,338 127,386 153,386
5 148,337 175,337 155,386 180,386
1 178,337 206,336 183,386 209,385
4 208,336 236,335 211,385 237,385
plate 19,321 245,313 42,398 245,398
10 399,478 410,478 403,498 413,498
33 411,478 421,479 414,498 424,498
26 421,479 431,479 424,498 434,499
0 436,479 445,480 438,499 447,499
3 446,480 455,480 448,499 456,499
8 456,480 465,481 457,499 465,499
4 466,481 473,481 466,499 473,499
plate 395,468 476,473 403,504 476,504
