22 78,169 91,167 69,197 83,197
19 92,167 107,164 84,197 99,196
15 109,164 126,161 101,196 118,195
7 134,160 156,156 127,195 149,194
5 158,156 183,152 151,194 177,192
5 186,151 215,146 181,192 212,191
0 218,146 254,140 214,191 253,189
plate 79,159 266,120 66,205 265,204
29 343,359 360,358 347,391 364,391
33 361,358 378,358 365,390 381,390
28 379,358 397,357 382,390 400,390
6 405,357 423,356 408,390 425,390
7 425,356 443,355 427,390 445,390
4 445,355 464,355 447,390 465,390
6 466,355 486,354 467,390 486,389
plate 340,345 492,338 347,399 492,399
