20 29,304 60,308 41,365 69,366
32 63,309 90,312 72,366 97,367
27 93,312 118,316 100,367 123,368
2 128,317 150,320 132,368 153,369
0 152,320 172,323 155,369 174,370
7 174,323 192,325 176,370 193,370
9 194,325 211,328 195,370 211,371
plate 21,277 215,310 41,381 215,382
18 219,181 229,181 212,206 222,205
15 231,181 241,180 224,205 235,205
28 243,180 255,179 237,205 250,205
8 260,179 273,178 255,205 269,205
8 274,178 287,177 270,205 284,204
0 288,177 302,176 285,204 300,204
8 304,176 318,175 303,204 317,204
plate 220,173 322,165 208,213 322,213
