12 204,288 225,287 212,327 232,327
13 226,287 249,285 234,327 256,327
26 251,285 274,283 257,327 279,326
3 285,282 311,281 290,326 315,326
7 313,281 339,279 317,326 343,325
2 343,278 371,276 346,325 374,325
0 374,276 405,274 376,325 405,324
plate 198,272 414,252 212,338 414,337
30 211,374 237,379 201,437 230,438
28 240,379 264,383 233,438 258,440
20 266,384 287,387 260,440 283,441
4 295,389 314,392 292,441 311,442
9 316,392 332,395 313,442 331,443
1 334,396 349,398 332,443 348,444
9 351,398 365,401 350,444 364,445
plate 212,351 368,385 195,456 368,457
