18 50,184 73,183 65,226 86,225
10 74,183 99,182 88,225 111,225
33 101,181 125,180 113,225 136,225
2 137,180 164,178 147,225 172,224
3 166,178 194,177 174,224 200,224
9 197,177 226,175 203,224 230,224
8 229,175 259,173 232,224 260,223
plate 41,166 268,151 66,236 269,236
26 301,365 328,366 312,416 337,417
28 331,366 357,366 339,417 364,417
32 359,367 383,367 366,417 389,417
5 395,368 419,368 401,417 423,417
7 421,369 445,369 425,417 448,417
7 447,369 469,370 450,417 471,418
1 472,370 494,371 474,418 494,418
plate 294,342 500,351 312,430 500,430
