23 17,248 46,249 31,303 58,303
32 49,249 76,251 60,303 85,303
15 78,251 104,252 88,303 111,304
8 116,253 140,254 122,304 145,304
6 142,254 166,255 147,304 169,304
5 168,256 190,257 171,304 192,305
8 193,257 214,258 195,305 214,305
plate 9,223 220,238 32,316 220,317
13 246,169 280,174 257,238 288,239
27 282,174 313,179 291,239 319,240
14 315,179 341,183 322,240 346,241
6 353,185 376,188 358,241 379,242
8 378,188 400,191 381,242 402,243
8 401,191 420,194 403,243 421,244
8 423,194 440,197 424,244 440,244
plate 237,138 444,177 257,256 445,257
