16 261,95 274,96 252,127 266,127
27 275,96 288,96 268,127 281,128
25 290,96 302,97 283,128 297,128
5 308,97 320,98 303,128 317,128
7 321,98 333,98 317,128 331,128
4 334,98 346,99 332,128 344,128
5 347,99 358,99 346,128 358,128
plate 262,84 361,89 247,137 361,137
22 46,97 73,98 53,151 79,151
17 76,98 101,99 81,151 106,151
11 104,100 128,101 108,151 131,151
8 139,101 162,102 142,152 164,152
9 164,102 187,103 166,152 189,152
0 189,103 210,104 191,152 211,152
1 213,105 234,106 214,152 234,153
plate 41,74 239,86 52,165 239,165
