28 64,130 90,131 51,190 78,191
11 92,132 117,133 80,191 107,191
28 119,134 141,135 109,191 134,192
7 152,136 174,138 145,192 169,193
6 176,138 196,139 171,193 193,193
6 199,139 219,141 196,193 217,194
2 220,141 239,142 218,194 239,194
plate 66,108 244,124 43,209 244,209
14 335,304 346,303 342,323 352,323
26 347,303 359,301 353,323 365,322
28 360,301 373,299 366,322 379,322
4 380,298 395,297 385,322 400,322
6 397,296 414,294 402,321 418,321
0 417,294 438,291 421,321 441,320
3 440,291 465,288 442,320 466,320
plate 331,296 472,273 343,328 472,327
