32 44,179 67,178 58,221 79,221
30 70,178 94,176 82,221 105,221
21 95,176 121,174 107,221 131,220
3 133,173 161,172 143,220 169,220
6 164,171 194,169 172,220 200,219
4 196,169 228,167 202,219 232,219
7 232,167 266,165 235,219 267,218
plate 36,161 276,140 59,232 276,232
18 171,430 199,433 177,487 203,488
27 201,433 227,436 206,488 231,489
10 229,436 253,439 233,489 256,489
3 263,440 284,442 265,490 286,490
5 286,442 306,444 288,490 307,491
9 308,444 326,446 309,491 327,491
1 328,447 345,448 328,491 345,492
plate 166,406 349,431 175,503 349,504
