32 16,27 31,28 23,58 36,59
25 32,29 47,31 38,59 51,59
14 48,31 60,32 52,59 64,59
7 66,33 77,34 69,60 79,60
8 78,35 88,36 80,60 90,60
1 89,36 98,37 90,60 99,60
0 99,37 108,39 100,61 108,61
plate 12,13 109,30 23,65 110,66
18 337,237 360,238 345,282 367,282
22 361,239 383,240 368,282 388,283
22 384,240 405,242 389,283 409,283
7 414,243 432,244 417,283 434,283
7 434,244 450,246 436,283 452,284
9 452,246 468,247 454,284 469,284
0 470,247 485,248 471,284 486,284
plate 330,216 490,233 344,293 490,294
