33 51,418 67,419 59,450 74,450
19 68,419 84,421 75,450 89,451
28 86,421 100,422 91,451 105,451
2 106,423 119,424 110,451 122,451
6 120,424 133,425 123,451 134,452
2 134,425 146,426 136,452 147,452
0 147,426 158,427 148,452 158,452
plate 45,403 160,416 60,458 160,459
11 178,428 187,428 183,446 192,446
32 188,428 199,427 192,446 202,446
15 200,427 210,427 203,446 213,446
1 215,426 225,426 218,446 228,446
7 226,426 239,425 229,446 240,446
0 240,425 252,424 242,446 253,445
0 253,424 266,424 254,445 267,445
plate 176,421 269,415 183,450 269,450
