26 68,201 82,200 77,227 90,227
31 83,200 98,199 92,227 106,226
28 99,199 115,198 107,226 122,226
2 123,198 139,197 129,226 144,226
8 141,197 158,196 146,226 162,226
4 160,195 180,194 164,226 182,225
6 181,194 202,193 183,225 203,225
plate 63,190 208,178 78,233 208,233
17 314,369 337,370 309,419 332,420
31 339,370 361,372 335,420 357,420
26 363,372 384,373 359,420 381,420
1 393,374 413,375 390,421 411,421
0 415,375 434,376 413,421 432,421
5 436,376 454,377 434,421 453,422
3 456,377 473,378 455,422 473,422
plate 314,350 477,362 305,434 477,434
