17 76,350 92,348 90,379 106,379
21 94,347 113,345 108,379 126,378
23 115,345 136,342 128,378 148,377
1 147,340 173,337 159,377 183,376
4 176,337 207,333 186,376 215,375
2 209,332 245,327 218,375 251,374
5 250,327 294,321 255,374 296,373
plate 68,337 307,294 91,386 308,385
13 125,61 148,62 120,110 143,110
17 150,62 171,63 146,110 168,111
30 174,63 195,64 170,111 192,111
0 203,65 223,66 201,111 222,112
9 225,66 245,67 224,112 243,112
6 246,67 265,68 245,112 264,112
4 267,68 285,69 266,112 285,112
plate 124,42 289,53 116,124 289,125
